,link,title,bias rating,factual reporting,country,press freedom rating,media type,traffic/popularity,mbfc credibility rating
38,https://c4ss.org/,Center for a Stateless Society,left,mostly factual,usa,mostly free,organization/foundation,minimal traffic,medium credibility
39,https://www.change.org/,Change.org,left,mixed,usa,mostly free,organization/foundation,high traffic,medium credibility
40,https://www.chicagoreader.com/,Chicago Reader,left,high,usa,mostly free,newspaper,medium traffic,high credibility
41,https://www.chicagoreporter.com/,The Chicago Reporter,left,high,usa,mostly free,magazine,minimal traffic,high credibility
42,http://www.china.org.cn/,China Internet Information Center,,mixed,china,,,,
43,https://citizencritics.org,Citizen Critics,left,mostly factual,usa,mostly free,website,minimal traffic,medium credibility
44,https://www.climatechangenews.com/,Climate Home News,left,high,united kingdom,,website,medium traffic,high credibility
45,https://www.cnn.com/,CNN,,,usa,,,,
46,https://www.codepink.org,Code Pink,left,mixed,usa,mostly free,organization/foundation,minimal traffic,medium credibility
47,https://www.colorlines.com,ColorLines,left,high,usa,mostly free,website,medium,high credibility
48,https://columbusfreepress.com,Columbus Free Press,left,mixed,usa,mostly free,newspaper,minimal traffic,medium credibility
49,https://www.comicsands.com,Comic Sands,left,mixed,usa,mostly free,website,high traffic,medium credibility
50,https://www.commondreams.org/,Common Dreams,left,high,usa,,website,medium traffic,high credibility
51,https://communemag.com/,Commune Magazine,left,mixed,usa,mostly free,magazine,minimal traffic,medium credibility
52,http://www.copblock.org/,Cop Block,,mixed,usa,,,,
53,https://www.cosmopolitan.com/,Cosmopolitan,left,mixed,usa,mostly free,magazine,high traffic,medium credibility
54,https://www.countercurrents.org/,CounterCurrents.org,left,mostly factual,india,,website,medium traffic,high credibility
55,https://www.counterpunch.org,CounterPunch,left,mostly factual,usa,,magazine,medium traffic,high credibility
56,https://www.crikey.com.au/,Crikey,left,high,australia,mostly free,website,medium traffic,high credibility
57,https://crimethinc.com/,CrimethInc,left,high,usa,,organization/foundation,medium traffic,high credibility
58,https://crooked.com/,Crooked Media,,mostly factual,usa,,,,
59,https://crooksandliars.com,Crooks and Liars,,mostly factual,usa,,,,
60,https://www.currentaffairs.org/,Current Affairs Magazine,,high,usa,,,,
61,http://www.curvemag.com,Curve Magazine,left,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
62,https://www.thedailybeast.com/,Daily Beast,left,mixed,usa,,website,high traffic,medium credibility
63,https://www.dailydot.com/,Daily Dot,left,high,usa (44/180 press freedom),,website,high traffic,high credibility
64,https://www.dailykos.com/,Daily Kos,left,mixed,usa (45/180 press freedom),,website,high traffic,medium credibility
65,http://www.dailynewsbin.com/,Daily News Bin,left,mixed,usa (45/180 press freedom),,website,high traffic,medium credibility
66,https://www.dailyrecord.co.uk/,Daily Record (Scotland),left,mostly factual,united kingdom (33/180 press freedom),,newspaper,high traffic,high credibility
67,https://dailysoundandfury.com,Daily Sound and Fury,,mixed,usa,,,,
68,https://dallasvoice.com/,Dallas Voice,,high,usa,,,,
69,https://deadstate.org/,DeadState,,high,usa,,,,
70,https://deadspin.com/,Deadspin,,high,usa,,,,
71,https://deepsouthvoice.com/,Deep South Voice,,mixed,usa,,,,
72,https://democracychronicles.org/,Democracy Chronicles,,mixed,usa,,,,
73,https://democracyguardian.com,Democracy Guardian,,mostly factual,usa,,,,
74,https://democracyjournal.org/,Democracy Journal,left,high,usa,,journal,minimal traffic,high credibility
75,https://www.democracynow.org/,Democracy Now,left biased,high,usa (45/180 press freedom),,"tv station, radio",medium traffic,high credibility
76,https://www.democraticunderground.com/,Democratic Underground,left,mixed,usa (44/180 press freedom),,website,high traffic,medium credibility
77,https://www.deshabhimani.com/,Deshabhimani,,mixed,india,,,,
78,https://www.desmogblog.com/,DeSmogBlog,left,high,usa (44/180 press freedom),,organization/foundation,minimal traffic,high credibility
79,https://www.metrotimes.com,Detroit Metro Times,,high,usa,,,,
80,https://www.dissentmagazine.org/,Dissent Magazine,,high,usa,,,,
81,https://drudge.com/,Drudge Retort,,mixed,usa,,,,
82,http://earthfirstjournal.org/,Earth First Journal,,mixed,usa,,,,
83,https://www.ecowatch.com,Ecowatch,,high,usa,,,,
84, https://egbertowillies.com/,EgbertoWillies,left,high,usa (44/180 press freedom),,website,minimal traffic,high credibility
85,https://www.electoral-vote.com,Electoral-Vote.com,,high,netherlands,,,,
86,https://electronicintifada.net/,Electronic Intifada,,mostly factual,usa,,,,
87,https://elitedaily.com/,Elite Daily,,mixed,usa,,,,
88,www.elle.com,ELLE Magazine,,mostly factual,usa,,,,
89,https://www.esquire.com,Esquire Magazine,left,mixed,usa,mostly free,magazine,high traffic,medium credibility
90,https://everydayfeminism.com/,Everyday Feminism,,mixed,usa,,,,
91,https://evonomics.com/,Evonomics,,high,usa,,,,
92,https://extranewsfeed.com,ExtraNewsFeed,,mostly factual,usa,,,,
93,http://www.feministcurrent.com,Feminist Current,left,mixed,canada,mostly free,website,minimal traffic,medium credibility
94,http://feministing.com/,Feministing,,mixed,usa,,,,
95,https://thefifthcolumnnews.com/,The Fifth Column,,mixed,usa,,,,
96,https://www.fifthestate.org/,Fifth Estate,left,high,usa (44/180 press freedom),,magazine,minimal traffic,high credibility
97,https://www.finnishnews.fi/,Finnish News,,mostly factual,finland,,,,
98,https://www.foodandwaterwatch.org,Food and Water Watch,,mixed,usa,,,,
99,https://www.foreignpolicyjournal.com,Foreign Policy Journal,,mixed,usa,,,,
100,http://foreignpolicynews.org,Foreign Policy News,,mixed,usa,,,,
101,https://freepress.org/,FreePress.org,far left,mostly factual,usa,mostly free,organization/foundation,minimal traffic,medium credibility
102,http://frnewsreport.com,Free Rein News,,high,unknown,,,,
103,https://ffrf.org/,Freedom From Religion Foundation (FFRF),,mixed,usa,,,,
104,https://freedomnews.org.uk/,Freedom News and Journal,left,high,united kingdom,mostly free,website,minimal traffic,high credibility
105,https://www.frontpagelive.com,Front Page Live,,mostly factual,usa,,,,
106,https://www.freespeech.org/,FStv (freespeech.org),,mixed,usa,,,,
107,https://www.gawker.com/,Gawker,left,mixed,usa,mostly free,website,medium traffic,medium credibility
108,https://gaycitynews.com/,Gay City News,left,high,usa,,newspaper,minimal traffic,high credibility
109,https://www.gaystarnews.com/,Gay Star News,left,mixed,united kingdom (33/180 press freedom),,website,medium traffic,medium credibility
110,https://geopoliticsalert.com/,Geopolitics Alert,,mixed,usa,,,,
111,https://gizmodo.com,Gizmodo,left,high,usa (44/180 press freedom),,website,high traffic,high credibility
112,https://www.glaad.org/,GLAAD,left,high,usa,mostly free,organization/foundation,medium traffic,high credibility
113,https://globalvoices.org/,Global Voices,,high,usa,,,,
114,https://www.good.is/,Good Magazine,,high,usa,,,,
115,https://www.gq.com,GQ Magazine,,high,usa,,,,
116,http://www.bradford-delong.com/,Grasping Reality With Both Hands: Bradford DeLong,,high,usa,,,,
117,https://www.greenleft.org.au,Green Left Weekly,,mixed,australia,,,,
118,https://gritpost.com,Grit Post,,high,usa,,,,
119,https://guardianlv.com/,Guardian Liberty Voice,,mostly factual,usa,,,,
120,https://theguardiansofdemocracy.com/,Guardians of Democracy,,mixed,usa,,,,
121,https://www.haaretz.com/,Haaretz,left,high,israel (86/180 press freedom),,newspaper,high traffic,high credibility
122,https://www.harpersbazaar.com/,Harper’s Bazaar,left,mostly factual,usa,,magazine,high traffic,high credibility
123,https://hightimes.com/,High Times,left,mixed,usa,mostly free,magazine,medium traffic,medium credibility
124,https://hillreporter.com,Hill Reporter,,high,usa,,,,
125,https://www.huffpost.com/,Huffington Post (HuffPost),left,mixed,usa,,website,high traffic,medium credibility
126,https://www.hrc.org,Human Rights Campaign (HRC),left,high,usa (44/180 press freedom),,organization/foundation,medium traffic,high credibility
127,https://www.marxist.com/,In Defence of Marxism,far-left,mostly factual,united kingdom (33/180 press freedom),,organization/foundation,medium traffic,medium credibility
128,https://inthesetimes.com/,In These Times,,mostly factual,usa,,,,
129,https://www.alligator.org/,The Independent Florida Alligator,left,high,usa,mostly free,newspaper,minimal traffic,high credibility
130,https://www.inequalitymedia.org/,Inequality Media,,high,usa,,,,
131,https://www.juancole.com,Informed Comment,left,mostly factual,usa (44/180 press freedom),,website,minimal traffic,medium credibility
132,https://ips-dc.org/,Institute for Policy Studies,left,mostly factual,usa (44/180 press freedom),,organization/foundation,minimal traffic,medium credibility
133,https://intpolicydigest.org/,International Policy Digest,left,high,usa,,website,minimal traffic,high credibility
134,https://internationalviewpoint.org/,International Viewpoint,far left,mixed,united kingdom,mostly free,magazine,minimal traffic,low credibility
135,http://www.intrepidreport.com/,Intrepid Report,,mixed,usa,,,,
136,https://iowacapitaldispatch.com/,Iowa Capital Dispatch,left,mostly factual,usa,mostly free,organization/foundation,minimal traffic,medium credibility
137,https://iowastartingline.com,Iowa Starting Line,,high,usa,,,,
138,https://itsgoingdown.org/,It’s Going Down,,mixed,usa,,,,
139,https://www.jacobinmag.com/,Jacobin,left,high,usa (45/180 press freedom),,magazine,medium traffic,high credibility
140,https://jezebel.com/,Jezebel,,high,usa,,,,
141,joebiden.com/,JoeBiden.com,left,mostly factual,usa (44/180 press freedom),,website,medium traffic,high credibility
142,https://latest.com,Latest.com,,mixed,usa,,,,
143,https://www.lavendermagazine.com/,Lavender Magazine,,high,usa,,,,
144,https://www.laweekly.com/,LA Weekly,,mixed,usa,,,,
145,https://leftfootforward.org/,Left Foot Forward,left-center,mixed,united kingdom (44/180 press freedom),,website,minimal traffic,medium credibility
146,http://leftoverrights.com/,Left Over Rights,left-center,mixed,united kingdom (44/180 press freedom),,website,minimal traffic,medium credibility
147,https://www.leftvoice.org,Left Voice,left,mixed,usa (44/180 press freedom),,website,minimal traffic,medium credibility
148,https://www.leftscoop.com/,LeftScoop,left,mixed,usa (44/180 press freedom),,website,minimal traffic,medium credibility
149,https://www.lgbtqnation.com/,LGBTQ Nation,,mostly factual,usa,,,,
150,http://libcom.org,Libcom.org,far left,mostly factual,usa (44/180 press freedom),,website,medium traffic,medium credibility
151,http://liberalamerica.org/,Liberal America,,mixed,usa,,,,
152,https://www.liberationnews.org/,Liberation News,left,mostly factual,usa (44/180 press freedom),,website,minimal traffic,medium credibility
153,http://littlegreenfootballs.com/,Little Green Footballs,,high,usa,,,,
154,https://mg.co.za/,Mail & Guardian,left,mixed,south africa,mostly free,website,medium traffic,medium credibility
155,http://mainebeacon.com/,Maine Beacon,left,high,usa (44/180 press freedom),,organization/foundation,minimal traffic,high credibility
156,https://mashable.com,Mashable,,mostly factual,usa,,,,
157,https://www.mediamatters.org,Media Matters,left,high,usa (44/180 press freedom),,organization/foundation,medium traffic,high credibility
158,https://www.mediaite.com/,Mediaite,left,mostly factual,usa (44/180 press freedom),,website,high traffic,high credibility
159,https://meduza.io/en,Meduza,left,high,latvia,mostly free,website,high traffic,high credibility
160,https://www.meidastouch.com/,MeidasTouch,left,mixed,usa,mostly free,website,minimal traffic,medium credibility
161,https://www.merryjane.com/,Merry Jane,left,mixed,usa (45/180 press freedom),,website,medium traffic,medium credibility
162,http://www.miaminewtimes.com/,Miami New Times,left-center,high,usa (45/180 press freedom),,newspaper,minimal traffic,high credibility
163,https://www.middleeastmonitor.com/,Middle East Monitor,,mixed,united kingdom,,,,
164,https://muncievoice.com/,Middletown Media (Muncie Voice),left,mixed,usa (44/180 press freedom),,website,minimal traffic,medium credibility
165,http://www.milwaukeeindependent.com/,Milwaukee Independent,left,mostly factual,usa,mostly free,organization/foundation,minimal traffic,medium credibility
166,http://modernliberals.com/,Modern Liberals,,mixed,usa,,,,
167,https://monthlyreview.org/,Monthly Review,,high,usa,,,,
168,https://www.moonofalabama.org/,Moon of Alabama,,mixed,usa,,,,
169,https://msmagazine.com/,Ms. (Magazine),left,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
170,https://www.msnbc.com/,MSNBC,left,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
171,https://www.nationofchange.org/,Nation of Change,,mostly factual,usa,,,,
172,https://www.naacp.org/,National Association for the Advancement of Colored People (NAACP),,high,usa,,,,
173,https://www.nrdc.org/,Natural Resources Defense Council (NRDC),left,mostly factual,usa (44/180 press freedom),,organization/foundation,medium traffic,high credibility
174,http://www.ncpolicywatch.com/,NC Policy Watch,left,mostly factual,usa (44/180 press freedom),,organization/foundation,medium traffic,high credibility
175,https://newint.org/,New Internationalist,,high,united kingdom,,,,
176,https://newpol.org/,New Politics Magazine,,mixed,usa,,,,
177,https://newrepublic.com/,New Republic,left,high,usa (45/180 press freedom),,magazine,medium traffic,high credibility
178,https://www.newstatesman.com,New Statesman,left-center,high,united kingdom (33/180 press freedom),,magazine,medium traffic,high credibility
179,http://amsterdamnews.com,New York Amsterdam News,,high,usa,,,,
180,http://nymag.com/,New York Magazine,left,high,usa (45/180 press freedom),,magazine,high traffic,high credibility
181,https://www.newyorker.com/,New Yorker,left,high,usa (45/180 press freedom),,magazine,high traffic,high credibility
182,https://www.newscorpse.com/,News Corpse,,mixed,usa,,,,
183,https://www.newshounds.us/,NewsHounds,,mixed,usa,,,,
184,https://newsone.com/,NewsOne,left,mostly factual,usa (44/180 press freedom),,website,medium traffic,high credibility
185,https://north99.org/,North99,,mixed,canada,,,,
186,https://novaramedia.com/,Novara Media,far left,mixed,united kingdom,,organization/foundation,medium traffic,medium credibility
187,https://nowtoronto.com/,Now Magazine,left,high,canada,mostly free,magazine,medium traffic,high credibility
188,https://www.occupy.com,Occupy.com,,high,usa,,,,
189,https://ohiocapitaljournal.com/,Ohio Capital-Journal,left,mostly factual,usa,mostly free,organization/foundation,minimal traffic,medium credibility
190,http://www.onegreenplanet.org,One Green Planet,,mixed,usa,,,,
191,https://www.opednews.com/,OpEdNews (OEN),left,mixed,usa (45/180 press freedom),,website,minimal traffic,medium credibility
192,https://www.opensocietyfoundations.org/,Open Society Foundations,left,mixed,usa,,organization/foundation,medium traffic,medium credibility
193,https://www.out.com,Out Magazine,,high,usa,,,,
194,https://www.palmerreport.com,Palmer Report,left,mixed,usa (44/180 press freedom),,website,medium traffic,medium credibility
195,https://www.pastemagazine.com/,Paste Magazine,,high,usa,,,,
196,https://www.peacock-panache.com/,Peacock Panache,,mixed,usa,,,,
197,https://www.penncapital-star.com/,Pennsylvania Capital-Star,left,mostly factual,usa,mostly free,organization/foundation,minimal traffic,medium credibility
198,https://www.pfaw.org/,People for the American Way (PFAW),left,mostly factual,usa (44/180 press freedom),,organization/foundation,minimal traffic,medium credibility
199,https://people.com,People Magazine,left,high,usa (44/180 press freedom),,magazine,high traffic,high credibility
200,https://pinacnews.com/,PINAC,left,high,usa (44/180 press freedom),,website,minimal traffic,high credibility
201,https://www.pinknews.co.uk,PinkNews,,high,united kingdom,,,,
202,http://politicaldig.com/,Political Dig,,mixed,usa,,,,
203,https://polinews.org/,Political Tribune (DC Tribune),left,mixed,usa (45/180 press freedom),,website,medium traffic,low credibility
204,https://www.politicususa.com,PoliticusUSA,left,mixed,usa (44/180 press freedom),,website,medium traffic,medium credibility
205,https://politizoom.com,Politizoom,,mixed,usa,,,,
206,https://popular.info,Popular Information,,high,usa,,,,
207,https://popularresistance.org/,Popular Resistance,left,mostly factual,usa (44/180 press freedom),,organization/foundation,minimal traffic,high credibility
208,https://www.pressprogress.ca/,Press Progress,,high,canada,,,,
209,https://www.boldprogressives.org/,Progressive Change Campaign Committee,left,mixed,usa,mostly free,organization/foundation,minimal traffic,medium credibility
210,https://www.projectcensored.org/,Project Censored,left,high,usa (44/180 press freedom),,organization/foundation,minimal traffic,high credibility
211,https://www.queerty.com,Queerty,left,high,usa (44/180 press freedom),,website,medium traffic,high credibility
212,http://rabble.ca/,Rabble.ca,,high,canada,,,,
213,https://rantt.com,Rantt Media,,high,usa,,,,
214,https://www.rawstory.com/,Raw Story,left,mixed,usa (45/180 press freedom),,website,high traffic,medium credibility
215,https://www.rsn.org/,Reader Supported News (RSN),left,mixed,usa (44/180 press freedom),,website,minimal traffic,low credibility
216,https://www.readingthepictures.org/,Reading the Pictures,left,mostly factual,usa (44/180 press freedom),,organization/foundation,minimal traffic,medium credibility
217,https://therealnews.com/,Real News Network,left,high,usa (44/180 press freedom),,organization/foundation,medium traffic,high credibility
218,http://www.redpepper.org.uk/,Red Pepper,,high,united kingdom,,,,
219,https://www.refinery29.com/,Refinery29,left,mostly factual,usa (45/180 press freedom),,website,high traffic,high credibility
220,https://www.republicreport.org,Republic Report,,high,usa,,,,
221,https://www.resilience.org,Resilience (Post Carbon Institute),,mixed,usa,,,,
222,https://revcom.us/,Revcom.us,,mixed,usa,,,,
223,https://rewirenewsgroup.com/,Rewire News Group,,high,usa,,,,
224,https://www.rightwingwatch.org/,Right Wing Watch,left,high,usa (44/180 press freedom),,organization/foundation,medium traffic,high credibility
225,https://trofire.com/,Ring of Fire,left,mixed,usa (44/180 press freedom),,radio station/website,minimal traffic,medium credibility
226,https://www.rollingstone.com/,Rolling Stone,left,high,usa (44/180 press freedom),,magazine,high traffic,high credibility
227,https://www.salon.com,Salon,left,mixed,usa,,website,high traffic,medium credibility
228,https://sfbayview.com/,San Francisco Bay View,left,mostly factual,usa,mostly free,website,medium traffic,medium credibility
229,https://www.scarymommy.com/,Scary Mommy,left,mixed,usa (45/180 press freedom),,website,medium traffic,medium credibility
230,https://secondnexus.com,Second Nexus,,mixed,usa,,,,
231,https://www.seventeen.com/,Seventeen,,high,usa,,,,
232,https://shadowproof.com,Shadow Proof,left,high,usa (44/180 press freedom),,website,minimal traffic,high credibility
233,https://shareblue.com/,Shareblue,,mixed,usa,,,,
234,https://www.shondaland.com/,Shondaland,,mostly factual,usa,,,,
235,https://slate.com,Slate,left,mostly factual,usa,,website,high traffic,high credibility
236,https://readsludge.com/,Sludge,,high,usa,,,,
237,http://www.smirkingchimp.com/,Smirking Chimp,left,mixed,usa (44/180 press freedom),,website,medium traffic,medium credibility
238,https://www.worldsocialism.org/spgb/,Socialist Standard,left,mixed,united kingdom,mostly free,organization/foundation,minimal traffic,medium credibility
239,https://socialistworker.org/,SocialistWorker.org,,high,usa,,,,
240,https://www.sourcepolitics.com,Source Politics,,mixed,usa,,,,
241,https://www.sourcewatch.org/,SourceWatch,,high,usa,,,,
242,https://www.splcenter.org/,Southern Poverty Law Center (SPLC),left,high,usa,,organization/foundation,medium traffic,high credibility
243,https://splinternews.com,Splinter,,mixed,usa,,,,
244,https://www.stpete4peace.org/,St. Pete for Peace,left,mixed,usa (45/180 press freedom),,website,minimal traffic,medium credibility
245,https://talkingpointsmemo.com,Talking Points Memo,left,mostly factual,usa (44/180 press freedom),,website,high traffic,high credibility
246,https://www.teenvogue.com,Teen Vogue,,mostly factual,usa,,,,
247,https://19thnews.org/,The 19th News,left,high,usa,mostly free,organization/foundation,medium traffic,high credibility
248,https://www.advocate.com,The Advocate,left,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
249,https://americanindependent.com/,The American Independent Institute,left,mostly factual,usa (44/180 press freedom),,organization/foundation,medium traffic,medium credibility
250,https://prospect.org,The American Prospect,left,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
251,https://www.austinchronicle.com,The Austin Chronicle,,high,usa,,,,
252,https://thebaffler.com/,The Baffler,left,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
253,http://theblueroute.org/,The Blue Route,,mostly factual,usa,,,,
254,https://www.theburningspear.com/,The Burning Spear,left,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
255,https://www.thecanary.co/,The Canary (UK),,mostly factual,united kingdom,,,,
256,https://www.climaterealityproject.org/,The Climate Reality Project,left,mostly factual,usa (45/180 press freedom),,organization/foundation,medium traffic,high credibility
257,https://www.thecut.com/,The Cut,left,mostly factual,usa,mostly free,website,high traffic,high credibility
258,http://www.daily49er.com/,Daily 49er,,high,usa,,,,
259,https://thedailybanter.com/,The Daily Banter,,mixed,usa,,,,
260,https://the-daily.buzz/,The Daily Buzz,,mixed,usa,,,,
261,https://www.thedailyvox.co.za/,The Daily Vox,,high,south africa,,,,
262,http://www.democratichub.com/,The Democratic Hub,left,mixed,usa (45/180 press freedom),,website,minimal traffic,low credibility
263,https://www.thedodo.com,The Dodo,,mixed,usa,,,,
264,https://dworkinreport.com,The Dworkin Report,left,mixed,usa (45/180 press freedom),,website,minimal traffic,medium credibility
265,https://thefloridasqueeze.com/,The Florida Squeeze,left,mixed,usa (44/180 press freedom),,website,minimal traffic,medium credibility
266,https://thegailygrind.com/,The Gaily Grind,left,mixed,usa,mostly free,website,minimal traffic,medium credibility
267,https://ghionjournal.com,The Ghion Journal,left,mostly factual,usa (44/180 press freedom),,website,minimal traffic,medium credibility
268,https://goodmenproject.com/,The Good Men Project,left,high,usa,mostly free,website,medium traffic,high credibility
269,https://www.gravelinstitute.org/,The Gravel Institute,far left,mixed,usa,mostly free,organization/foundation,minimal traffic,medium credibility
270,https://www.theimproper.com,TheImproper Magazine,,high,usa,,,,
271,https://indypendent.org,The Indypendent,,high,usa,,,,
272,https://mavenroundtable.io/theintellectualist/,The Intellectualist,left,mixed,usa (44/180 press freedom),,website,minimal traffic,medium credibility
273,https://www.levernews.com/,The Lever,left,high,usa,mostly free,website,minimal traffic,high credibility
274,https://www.thelily.com/,The Lily,left,high,usa,mostly free,website,medium traffic,high credibility
275,https://www.thelondoneconomic.com,The London Economic,,mostly factual,united kingdom,,,,
276,https://www.themarysue.com,The Mary Sue,,mixed,usa,,,,
277,https://themilitant.com/,The Militant,left,mixed,usa (45/180 press freedom),,newspaper,minimal traffic,medium credibility
278,https://www.themonthly.com.au/,The Monthly (Australia),,high,australia,,,,
279,https://morningstaronline.co.uk/,The Morning Star,,mostly factual,united kingdom,,,,
280,https://www.thenation.com/,The Nation,left,high,usa,,magazine,medium traffic,high credibility
281,https://www.nationalmemo.com/,The National Memo,,mostly factual,usa,,,,
282,https://www.thenewcivilrightsmovement.com/,The New Civil Rights Movement,,mixed,usa,,,,
283,https://www.palestinechronicle.com,The Palestine Chronicle,,high,usa,,,,
284,https://www.phnompenhpost.com/,The Phnom Penh Post,,mixed,cambodia,,,,
285,https://progressive.org/,The Progressive,left,mostly factual,usa (44/180 press freedom),,magazine,medium traffic,high credibility
286,https://progressivefrontier.com,The Progressive Frontier,,mixed,usa,,,,
287,https://www.theroot.com/,The Root,left,mostly factual,usa (44/180 press freedom),,website,high traffic,high credibility
288,https://thelasource.com/,The Source Newspaper (La Source),left,mostly factual,canada (14/180 press freedom),,newspaper,minimal traffic,medium credibility
289,https://www.thestranger.com/,The Stranger,,high,usa,,,,
290,https://www.texasobserver.org,The Texas Observer,,high,usa,,,,
291,https://www.villagevoice.com/,The Village Voice,,high,usa,,,,
292,https://www.voice-online.co.uk/,The Voice UK,left,mostly factual,united kingdom,,newspaper,medium traffic,high credibility
293,https://thewalrus.ca/,The Walrus,,high,canada,,,,
294,https://washingtonspectator.org/,The Washington Spectator,left,high,usa,mostly free,organization/foundation,minimal traffic,high credibility
295,https://theweek.com/,The Week (USA),left,high,usa (45/180 press freedom),,website,high traffic,high credibility
296,https://worldcantwait.net/,The World Can’t Wait,far left,mixed,usa (44/180 press freedom),,organization/foundation,minimal traffic,low credibility
297,https://thegrio.com/,TheGrio,,mostly factual,usa,,,,
298,https://thisisthezerohour.com/,The Zero Hour,,high,usa,,,,
299,https://www.them.us/,Them.us,,high,usa,,,,
300,https://thinkprogress.org/,Think Progress,,mixed,usa,,,,
301,https://this.org/,This Magazine,,mostly factual,canada,,,,
302,http://www.towleroad.com/,Towleroad,,high,usa,,,,
303,https://www.treehugger.com/,TreeHugger,,high,usa,,,,
304,https://www.truthdig.com/,Truthdig,,high,usa,,,,
305,https://truthout.org/,TruthOut,left,mixed,usa (44/180 press freedom),,organization/foundation,medium traffic,medium credibility
306,https://truththeory.com,Truth Theory,,high,united kingdom,,,,
307,https://unicornriot.ninja/,Unicorn Riot,,high,usa,,,,
308,https://uproxx.com/,Uproxx,,high,usa,,,,
309,https://www.upworthy.com/,Upworthy,,high,usa,,,,
